Customer ID,Amount,Gross Profit,Transaction Date
903,$175.00,$137.00,2021-07-20 13:24:49.786+00
1663,$175.00,$137.00,2021-07-20 13:27:17.168+00
2057,$175.00,$137.00,2021-07-20 13:29:32.421+00
1825,$149.00,$111.00,2021-07-20 14:03:19.145+00
352,$175.00,$137.00,2021-07-20 15:16:01.202+00
2023,$159.00,$121.00,2021-07-20 15:21:43.28+00
2277,$325.00,$287.00,2021-07-20 16:36:51.164+00
442,$175.00,$137.00,2021-07-20 16:54:29.453+00
2148,$159.00,$121.00,2021-07-20 16:55:07.337+00
2036,$159.00,$121.00,2021-07-20 17:12:29.541+00
1676,$175.00,$137.00,2021-07-20 17:15:59.794+00
701,$175.00,$137.00,2021-07-20 18:43:06.369+00
1035,$175.00,$137.00,2021-07-20 21:15:34.319+00
1000,$149.00,$111.00,2021-07-20 22:52:13.612+00
1887,$149.00,$111.00,2021-07-21 05:42:37.987+00
471,$149.00,$111.00,2021-07-21 05:43:52.018+00
819,$149.00,$111.00,2021-07-21 06:01:27.022+00
1909,$149.00,$111.00,2021-07-21 06:15:43.536+00
2055,$175.00,$137.00,2021-07-21 06:47:33.168+00
1066,$149.00,$111.00,2021-07-21 08:08:02.402+00
470,$149.00,$111.00,2021-07-21 08:21:07.265+00
548,$175.00,$137.00,2021-07-21 09:04:02.08+00
798,$149.00,$111.00,2021-07-21 09:07:09.09+00
2280,$175.00,$137.00,2021-07-21 09:26:14.819+00
2278,$260.00,$222.00,2021-07-21 10:32:19.249+00
1323,$175.00,$137.00,2021-07-21 10:43:57.046+00
2275,$325.00,$287.00,2021-07-21 11:33:39.537+00
2281,$149.00,$111.00,2021-07-21 11:43:54.931+00
2208,$299.00,$261.00,2021-07-21 13:04:27.59+00
1895,$175.00,$137.00,2021-07-21 13:44:06.011+00
2029,$159.00,$121.00,2021-07-21 14:07:13.089+00
2282,$325.00,$287.00,2021-07-21 14:17:50.366+00
1724,$175.00,$137.00,2021-07-21 14:41:17.989+00
1065,$175.00,$137.00,2021-07-21 14:54:10.341+00
2025,$100.00,$62.00,2021-07-21 14:55:45.417+00
1982,$175.00,$137.00,2021-07-21 15:20:55.689+00
2109,$159.00,$121.00,2021-07-21 15:31:45.767+00
1974,$175.00,$137.00,2021-07-21 15:43:25.569+00
2283,$260.00,$222.00,2021-07-21 15:44:05.325+00
2284,$259.00,$221.00,2021-07-21 17:21:04.527+00
2276,$325.00,$287.00,2021-07-21 18:07:35.21+00
2285,$259.00,$221.00,2021-07-21 20:47:35.922+00
400,$175.00,$137.00,2021-07-22 00:26:57.835+00
1876,$175.00,$137.00,2021-07-22 04:08:45.135+00
682,$175.00,$137.00,2021-07-22 06:28:23.368+00
2286,$259.00,$221.00,2021-07-22 06:38:36.658+00
506,$175.00,$137.00,2021-07-22 07:26:08.274+00
261,$175.00,$137.00,2021-07-22 07:28:53.741+00
2080,$170.00,$132.00,2021-07-22 07:31:54.694+00
635,$175.00,$137.00,2021-07-22 07:32:58.606+00
1914,$159.00,$121.00,2021-07-22 08:07:03.275+00
2019,$149.00,$111.00,2021-07-22 08:09:25.065+00
766,$175.00,$137.00,2021-07-22 08:25:48.448+00
1291,$149.00,$111.00,2021-07-22 08:50:02.718+00
1121,$175.00,$137.00,2021-07-22 09:23:35.898+00
1383,$175.00,$137.00,2021-07-22 10:14:29.24+00
2287,$260.00,$222.00,2021-07-22 10:19:04.58+00
1185,$175.00,$137.00,2021-07-22 10:34:11.389+00
1808,$175.00,$137.00,2021-07-22 10:41:59.239+00
2263,$159.00,$121.00,2021-07-22 10:52:58.137+00
2288,$259.00,$221.00,2021-07-22 10:58:34.641+00
152,$175.00,$137.00,2021-07-22 11:23:10.698+00
1259,$149.00,$111.00,2021-07-22 11:43:35.431+00
1045,$149.00,$111.00,2021-07-22 12:07:43.194+00
685,$175.00,$137.00,2021-07-22 13:12:31.339+00
2043,$149.00,$111.00,2021-07-22 14:09:12.612+00
464,$299.00,$261.00,2021-07-22 14:12:25.15+00
2101,$149.00,$111.00,2021-07-22 14:33:34.152+00
2289,$260.00,$222.00,2021-07-22 14:39:23.174+00
1879,$175.00,$137.00,2021-07-22 14:40:36.804+00
1335,$175.00,$137.00,2021-07-22 16:17:23.972+00
2128,$100.00,$62.00,2021-07-22 17:28:05.397+00
2290,$259.00,$221.00,2021-07-22 17:38:56.91+00
1698,$175.00,$137.00,2021-07-22 18:24:45.998+00
1324,$175.00,$137.00,2021-07-22 20:17:11.477+00
2291,$260.00,$222.00,2021-07-22 23:30:35.16+00
1867,$149.00,$111.00,2021-07-23 03:37:51.935+00
2292,$325.00,$287.00,2021-07-23 03:49:09.648+00
2293,$149.00,$111.00,2021-07-23 04:24:40.975+00
2294,$260.00,$222.00,2021-07-23 05:11:22.271+00
2051,$159.00,$121.00,2021-07-23 06:03:18.673+00
2115,$175.00,$137.00,2021-07-23 08:06:59.846+00
2142,$149.00,$111.00,2021-07-23 09:02:59.031+00
817,$175.00,$137.00,2021-07-23 09:09:17.49+00
151,$175.00,$137.00,2021-07-23 09:09:18.096+00
2295,$299.00,$261.00,2021-07-23 09:44:00.807+00
2296,$259.00,$221.00,2021-07-23 10:01:23.782+00
366,$149.00,$111.00,2021-07-23 10:44:03.936+00
129,$175.00,$137.00,2021-07-23 10:46:44.78+00
1787,$175.00,$137.00,2021-07-23 11:11:12.564+00
2299,$260.00,$222.00,2021-07-23 11:13:11.268+00
2297,$259.00,$221.00,2021-07-23 11:33:18.104+00
2298,$100.00,$62.00,2021-07-23 12:45:28.816+00
1794,$149.00,$111.00,2021-07-23 13:04:36.167+00
731,$175.00,$137.00,2021-07-23 14:06:18.81+00
1980,$175.00,$137.00,2021-07-23 14:47:17.104+00
2300,$259.00,$221.00,2021-07-23 14:58:01.298+00
2301,$325.00,$287.00,2021-07-23 15:48:07.192+00
2274,$260.00,$222.00,2021-07-23 15:52:03.259+00
1686,$149.00,$111.00,2021-07-23 15:56:29.185+00
2302,$175.00,$137.00,2021-07-23 16:02:30.497+00
2021,$149.00,$111.00,2021-07-23 18:56:53.497+00
652,$175.00,$137.00,2021-07-23 19:09:30.78+00
1882,$149.00,$111.00,2021-07-23 20:32:39.093+00
334,$149.00,$111.00,2021-07-24 06:20:24.57+00
1715,$175.00,$137.00,2021-07-24 07:20:01.031+00
2076,$159.00,$121.00,2021-07-24 07:32:46.347+00
1768,$170.00,$132.00,2021-07-24 07:44:29.561+00
2119,$149.00,$111.00,2021-07-24 07:50:26.442+00
2305,$260.00,$222.00,2021-07-24 08:38:27.364+00
2306,$259.00,$221.00,2021-07-24 09:26:51.008+00
1838,$149.00,$111.00,2021-07-24 14:33:26.388+00
115,$175.00,$137.00,2021-07-24 15:56:29.288+00
732,$159.00,$121.00,2021-07-24 17:19:17.736+00
1363,$159.00,$121.00,2021-07-24 17:54:33.965+00
1363,$159.00,$121.00,2021-07-24 18:10:04.611+00
2307,$159.00,$121.00,2021-07-24 18:25:36.281+00
330,$175.00,$137.00,2021-07-24 19:54:49.861+00
2304,$260.00,$222.00,2021-07-24 20:57:46.139+00
389,$149.00,$111.00,2021-07-25 05:56:45.366+00
815,$149.00,$111.00,2021-07-25 06:21:48.226+00
48,$175.00,$137.00,2021-07-25 09:36:37.748+00
2308,$260.00,$222.00,2021-07-25 11:11:36.198+00
2309,$260.00,$222.00,2021-07-25 12:33:51.687+00
1643,$175.00,$137.00,2021-07-25 12:44:14.261+00
2310,$149.00,$111.00,2021-07-25 14:42:01.871+00
284,$175.00,$137.00,2021-07-25 14:55:37.438+00
1889,$175.00,$137.00,2021-07-25 15:20:06.715+00
2303,$260.00,$222.00,2021-07-25 18:55:35.993+00
1196,$175.00,$137.00,2021-07-25 19:31:24.604+00
41,$175.00,$137.00,2021-07-25 21:18:17.623+00
1469,$175.00,$137.00,2021-07-25 23:59:17.928+00
949,$159.00,$121.00,2021-07-26 00:33:04.96+00
1402,$149.00,$111.00,2021-07-26 03:16:29.588+00
172,$170.00,$132.00,2021-07-26 04:16:39.941+00
262,$149.00,$111.00,2021-07-26 04:36:15.875+00
209,$175.00,$137.00,2021-07-26 06:08:05.95+00
1721,$175.00,$137.00,2021-07-26 06:20:05.312+00
2223,$149.00,$111.00,2021-07-26 06:49:42.732+00
514,$149.00,$111.00,2021-07-26 07:01:54.329+00
943,$149.00,$111.00,2021-07-26 07:11:32.367+00
84,$149.00,$111.00,2021-07-26 07:20:28.682+00
445,$149.00,$111.00,2021-07-26 07:47:32.908+00
2146,$175.00,$137.00,2021-07-26 07:50:03.193+00
1515,$149.00,$111.00,2021-07-26 08:15:25.663+00
1916,$175.00,$137.00,2021-07-26 08:57:56.716+00
2315,$149.00,$111.00,2021-07-26 10:06:53.72+00
1537,$175.00,$137.00,2021-07-26 10:09:42.912+00
2314,$260.00,$222.00,2021-07-26 10:13:28.849+00
2316,$259.00,$221.00,2021-07-26 10:20:18.343+00
2312,$149.00,$111.00,2021-07-26 10:31:56.983+00
2122,$159.00,$121.00,2021-07-26 11:22:01.562+00
2074,$159.00,$121.00,2021-07-26 11:32:02.076+00
516,$175.00,$137.00,2021-07-26 11:44:59.754+00
1170,$175.00,$137.00,2021-07-26 11:51:14.597+00
632,$175.00,$137.00,2021-07-26 12:09:47.622+00
1807,$175.00,$137.00,2021-07-26 12:15:44.895+00
902,$175.00,$137.00,2021-07-26 12:43:26.069+00
1026,$175.00,$137.00,2021-07-26 13:09:43.141+00
1084,$149.00,$111.00,2021-07-26 13:17:40.691+00
1883,$175.00,$137.00,2021-07-26 13:22:20.375+00
2318,$259.00,$221.00,2021-07-26 13:24:35.484+00
2153,$149.00,$111.00,2021-07-26 13:33:00.542+00
581,$175.00,$137.00,2021-07-26 13:44:01.205+00
2020,$175.00,$137.00,2021-07-26 13:44:02.566+00
2319,$325.00,$287.00,2021-07-26 13:46:58.562+00
1531,$175.00,$137.00,2021-07-26 13:50:24.151+00
128,$149.00,$111.00,2021-07-26 14:03:04.969+00
1939,$149.00,$111.00,2021-07-26 14:49:01.456+00
941,$149.00,$111.00,2021-07-26 15:07:59.345+00
2144,$149.00,$111.00,2021-07-26 15:35:46.021+00
2311,$260.00,$222.00,2021-07-26 15:35:50.943+00
123,$175.00,$137.00,2021-07-26 17:44:33.135+00
2313,$240.00,$202.00,2021-07-26 18:12:37.289+00
2320,$259.00,$221.00,2021-07-26 21:25:15.651+00
2321,$325.00,$287.00,2021-07-26 22:32:35.861+00
2324,$149.00,$111.00,2021-07-27 06:44:35.915+00
693,$175.00,$137.00,2021-07-27 07:44:31.876+00
169,$159.00,$121.00,2021-07-27 08:11:13.395+00
1217,$149.00,$111.00,2021-07-27 08:14:32.72+00
1181,$175.00,$137.00,2021-07-27 08:24:28.796+00
958,$175.00,$137.00,2021-07-27 08:49:35.057+00
1798,$149.00,$111.00,2021-07-27 09:13:14.576+00
1338,$149.00,$111.00,2021-07-27 09:20:29.454+00
1516,$159.00,$121.00,2021-07-27 10:40:29.356+00
2326,$260.00,$222.00,2021-07-27 10:53:37.933+00
2244,$149.00,$111.00,2021-07-27 11:31:26.419+00
1265,$175.00,$137.00,2021-07-27 12:13:40.245+00
833,$149.00,$111.00,2021-07-27 12:39:09.82+00
1529,$175.00,$137.00,2021-07-27 13:29:20.186+00
1397,$149.00,$111.00,2021-07-27 13:54:17.359+00
1712,$175.00,$137.00,2021-07-27 16:12:48.072+00
1418,$175.00,$137.00,2021-07-27 17:18:21.597+00
2091,$175.00,$137.00,2021-07-27 17:21:12.172+00
2049,$159.00,$121.00,2021-07-27 18:37:30.877+00
2327,$260.00,$222.00,2021-07-27 18:47:32.701+00
1573,$100.00,$62.00,2021-07-27 18:51:57.398+00
211,$149.00,$111.00,2021-07-27 22:05:45.785+00
2325,$149.00,$111.00,2021-07-28 04:01:06.945+00
761,$149.00,$111.00,2021-07-28 05:15:09.185+00
1962,$149.00,$111.00,2021-07-28 06:28:19.577+00
1851,$149.00,$111.00,2021-07-28 07:03:58.18+00
1178,$175.00,$137.00,2021-07-28 07:37:03.248+00
2323,$259.00,$221.00,2021-07-28 07:57:13.388+00
625,$149.00,$111.00,2021-07-28 08:23:09.725+00
670,$175.00,$137.00,2021-07-28 08:45:03.533+00
758,$175.00,$137.00,2021-07-28 09:51:34.248+00
835,$149.00,$111.00,2021-07-28 10:21:23.859+00
2329,$259.00,$221.00,2021-07-28 10:23:14.198+00
1603,$149.00,$111.00,2021-07-28 10:47:39.273+00
1688,$149.00,$111.00,2021-07-28 11:22:46.963+00
387,$149.00,$111.00,2021-07-28 11:56:05.045+00
348,$149.00,$111.00,2021-07-28 12:18:20.284+00
1624,$149.00,$111.00,2021-07-28 13:05:02.152+00
1865,$175.00,$137.00,2021-07-28 13:11:33.945+00
1383,$240.00,$202.00,2021-07-28 13:15:45.923+00
1169,$149.00,$111.00,2021-07-28 13:38:16.564+00
2331,$299.00,$261.00,2021-07-28 13:42:06.855+00
1317,$175.00,$137.00,2021-07-28 14:10:56.32+00
1869,$175.00,$137.00,2021-07-28 14:15:59.081+00
2332,$260.00,$222.00,2021-07-28 14:49:00.799+00
213,$175.00,$137.00,2021-07-28 14:54:20.198+00
614,$175.00,$137.00,2021-07-28 16:08:40.032+00
373,$159.00,$121.00,2021-07-28 16:09:02.886+00
1276,$175.00,$137.00,2021-07-28 17:57:54.513+00
1591,$100.00,$62.00,2021-07-28 19:31:26.044+00
2330,$299.00,$261.00,2021-07-29 05:11:49.995+00
2164,$175.00,$137.00,2021-07-29 05:41:20.183+00
518,$149.00,$111.00,2021-07-29 06:05:10.848+00
2061,$175.00,$137.00,2021-07-29 06:07:10.363+00
1830,$175.00,$137.00,2021-07-29 07:06:15.686+00
1796,$175.00,$137.00,2021-07-29 07:50:33.185+00
1557,$175.00,$137.00,2021-07-29 07:55:10.86+00
683,$175.00,$137.00,2021-07-29 08:28:52.051+00
1996,$149.00,$111.00,2021-07-29 08:40:47.379+00
256,$149.00,$111.00,2021-07-29 08:58:19.583+00
1332,$175.00,$137.00,2021-07-29 09:14:34.765+00
2217,$299.00,$261.00,2021-07-29 09:16:37.059+00
1275,$175.00,$137.00,2021-07-29 09:19:53.364+00
1840,$175.00,$137.00,2021-07-29 09:59:16.382+00
195,$149.00,$111.00,2021-07-29 10:17:15.049+00
2334,$299.00,$261.00,2021-07-29 10:23:47.584+00
1700,$175.00,$137.00,2021-07-29 12:29:53.773+00
626,$149.00,$111.00,2021-07-29 12:31:46.217+00
361,$159.00,$121.00,2021-07-29 12:36:56.211+00
2171,$175.00,$137.00,2021-07-29 12:48:34.909+00
1024,$149.00,$111.00,2021-07-29 13:00:17.758+00
89,$175.00,$137.00,2021-07-29 13:09:28.195+00
2335,$299.00,$261.00,2021-07-29 14:06:46.778+00
2336,$325.00,$287.00,2021-07-29 14:23:11.949+00
1709,$175.00,$137.00,2021-07-29 14:23:46.753+00
2337,$299.00,$261.00,2021-07-29 14:33:00.512+00
2129,$149.00,$111.00,2021-07-29 14:59:19.326+00
2339,$299.00,$261.00,2021-07-29 15:47:11.63+00
2338,$260.00,$222.00,2021-07-29 16:54:31.384+00
2240,$159.00,$121.00,2021-07-29 20:41:27.441+00
1632,$175.00,$137.00,2021-07-29 22:35:21.657+00
1462,$159.00,$121.00,2021-07-29 22:43:41.518+00
2170,$149.00,$111.00,2021-07-29 23:00:29.49+00
2341,$259.00,$221.00,2021-07-30 02:59:27.804+00
2342,$299.00,$261.00,2021-07-30 04:05:18.689+00
1341,$170.00,$132.00,2021-07-30 07:52:12.31+00
1492,$149.00,$111.00,2021-07-30 08:21:05.299+00
2344,$260.00,$222.00,2021-07-30 08:22:33.403+00
1260,$175.00,$137.00,2021-07-30 08:46:46.705+00
405,$149.00,$111.00,2021-07-30 08:48:32.606+00
781,$175.00,$137.00,2021-07-30 09:16:31.341+00
2345,$149.00,$111.00,2021-07-30 09:22:03.717+00
2346,$149.00,$111.00,2021-07-30 09:26:12.053+00
2127,$175.00,$137.00,2021-07-30 09:55:56.776+00
109,$149.00,$111.00,2021-07-30 10:03:32.584+00
1546,$159.00,$121.00,2021-07-30 10:17:40.536+00
1955,$149.00,$111.00,2021-07-30 11:10:11.425+00
67,$175.00,$137.00,2021-07-30 11:14:46.058+00
805,$175.00,$137.00,2021-07-30 13:12:39.926+00
1971,$175.00,$137.00,2021-07-30 13:31:21.271+00
770,$175.00,$137.00,2021-07-30 13:48:16.874+00
792,$175.00,$137.00,2021-07-30 13:53:11.78+00
2347,$325.00,$287.00,2021-07-30 14:01:47.541+00
1981,$175.00,$137.00,2021-07-30 14:10:06.77+00
158,$149.00,$111.00,2021-07-30 14:11:33.557+00
1906,$260.00,$222.00,2021-07-30 16:19:50.77+00
2333,$259.00,$221.00,2021-07-30 16:39:28.493+00
1070,$100.00,$62.00,2021-07-30 18:40:12.387+00
2340,$260.00,$222.00,2021-07-30 19:01:27.548+00
1705,$175.00,$137.00,2021-07-30 20:58:29.255+00
2348,$260.00,$222.00,2021-07-31 00:52:32.741+00
2349,$260.00,$222.00,2021-07-31 01:38:04.801+00
2350,$240.00,$202.00,2021-07-31 06:08:03.954+00
593,$149.00,$111.00,2021-07-31 08:51:51.943+00
2328,$175.00,$137.00,2021-07-31 09:33:33.282+00
597,$175.00,$137.00,2021-07-31 09:58:06.119+00
1549,$175.00,$137.00,2021-07-31 10:14:45.098+00
2351,$175.00,$137.00,2021-07-31 10:23:48.901+00
2352,$259.00,$221.00,2021-07-31 10:29:31.299+00
800,$149.00,$111.00,2021-07-31 11:07:14.045+00
2045,$149.00,$111.00,2021-07-31 11:32:52.661+00
2353,$159.00,$121.00,2021-07-31 11:34:13.186+00
1137,$175.00,$137.00,2021-07-31 11:51:43.01+00
380,$175.00,$137.00,2021-07-31 12:07:00.732+00
2354,$240.00,$202.00,2021-07-31 12:41:35.96+00
2355,$260.00,$222.00,2021-07-31 16:22:36.218+00
2356,$260.00,$222.00,2021-07-31 17:01:57.041+00
2357,$149.00,$111.00,2021-07-31 19:08:05.91+00
2029,$159.00,$121.00,2021-08-01 01:22:26.437+00
697,$149.00,$111.00,2021-08-01 05:42:26.391+00
2000,$175.00,$137.00,2021-08-01 08:33:15.794+00
2359,$259.00,$221.00,2021-08-01 09:15:47.332+00
1598,$175.00,$137.00,2021-08-01 10:13:56.51+00
1085,$149.00,$111.00,2021-08-01 13:40:57.544+00
599,$175.00,$137.00,2021-08-01 13:41:53.5+00
2187,$159.00,$121.00,2021-08-01 14:12:32.086+00
8,$149.00,$111.00,2021-08-01 14:13:27.447+00
1197,$175.00,$137.00,2021-08-01 14:26:22.446+00
1111,$175.00,$137.00,2021-08-01 15:06:04.757+00
2190,$175.00,$137.00,2021-08-01 15:27:24.552+00
1934,$175.00,$137.00,2021-08-01 16:32:15.665+00
763,$175.00,$137.00,2021-08-01 20:34:08.89+00
2360,$175.00,$137.00,2021-08-01 20:39:19.172+00
1503,$175.00,$137.00,2021-08-01 21:31:50.425+00
306,$149.00,$111.00,2021-08-02 04:12:29.451+00
92,$170.00,$132.00,2021-08-02 05:20:57.482+00
1823,$175.00,$137.00,2021-08-02 07:03:52.06+00
1723,$149.00,$111.00,2021-08-02 07:43:35.133+00
71,$149.00,$111.00,2021-08-02 08:40:08.161+00
554,$175.00,$137.00,2021-08-02 08:40:59.39+00
993,$175.00,$137.00,2021-08-02 09:24:24.728+00
1007,$149.00,$111.00,2021-08-02 09:55:01.797+00
2317,$299.00,$261.00,2021-08-02 10:16:09.634+00
1570,$175.00,$137.00,2021-08-02 10:35:19.61+00
112,$149.00,$111.00,2021-08-02 10:49:09.858+00
558,$175.00,$137.00,2021-08-02 11:04:47.83+00
1932,$149.00,$111.00,2021-08-02 11:05:52.199+00
1751,$175.00,$137.00,2021-08-02 11:12:14.081+00
495,$175.00,$137.00,2021-08-02 11:19:14.607+00
765,$175.00,$137.00,2021-08-02 11:55:14.855+00
1103,$149.00,$111.00,2021-08-02 12:17:05.572+00
618,$149.00,$111.00,2021-08-02 12:36:35.941+00
1661,$149.00,$111.00,2021-08-02 13:26:24.659+00
2173,$175.00,$137.00,2021-08-02 14:18:21.836+00
1106,$175.00,$137.00,2021-08-02 15:07:45.088+00
1938,$175.00,$137.00,2021-08-02 15:19:30.512+00
346,$159.00,$121.00,2021-08-02 15:40:27.753+00
2361,$325.00,$287.00,2021-08-02 16:05:43.412+00
2188,$175.00,$137.00,2021-08-02 18:34:51.743+00
596,$149.00,$111.00,2021-08-02 19:08:54.832+00
1542,$149.00,$111.00,2021-08-03 03:32:09.279+00
401,$149.00,$111.00,2021-08-03 06:45:17.095+00
2363,$260.00,$222.00,2021-08-03 06:51:47.84+00
1689,$175.00,$137.00,2021-08-03 07:16:46.066+00
519,$149.00,$111.00,2021-08-03 08:31:09.751+00
2365,$299.00,$261.00,2021-08-03 08:53:26.265+00
2366,$149.00,$111.00,2021-08-03 09:04:03.241+00
2364,$260.00,$222.00,2021-08-03 09:04:40.483+00
2367,$149.00,$111.00,2021-08-03 09:09:30.025+00
2362,$260.00,$222.00,2021-08-03 09:30:04.805+00
372,$175.00,$137.00,2021-08-03 09:48:08.148+00
553,$175.00,$137.00,2021-08-03 10:06:15.285+00
800,$149.00,$111.00,2021-08-03 10:21:54.203+00
2368,$299.00,$261.00,2021-08-03 10:36:03.442+00
2369,$240.00,$202.00,2021-08-03 10:43:46.846+00
2370,$159.00,$121.00,2021-08-03 10:49:01.411+00
2154,$175.00,$137.00,2021-08-03 11:08:38.286+00
677,$175.00,$137.00,2021-08-03 11:27:15.339+00
2371,$260.00,$222.00,2021-08-03 11:28:02.815+00
1375,$149.00,$111.00,2021-08-03 11:34:50.176+00
418,$149.00,$111.00,2021-08-03 11:38:33.585+00
2279,$260.00,$222.00,2021-08-03 12:02:40.903+00
19,$149.00,$111.00,2021-08-03 13:06:03.668+00
1989,$149.00,$111.00,2021-08-03 13:09:31.515+00
2174,$149.00,$111.00,2021-08-03 13:31:12.204+00
653,$159.00,$121.00,2021-08-03 13:58:16.538+00
2373,$175.00,$137.00,2021-08-03 16:13:28.868+00
2374,$259.00,$221.00,2021-08-03 17:17:38.16+00
2156,$175.00,$137.00,2021-08-04 02:02:10.66+00
2204,$149.00,$111.00,2021-08-04 07:14:16.076+00
507,$149.00,$111.00,2021-08-04 07:51:30.714+00
1772,$175.00,$137.00,2021-08-04 08:33:10.232+00
2067,$175.00,$137.00,2021-08-04 08:41:40.205+00
1814,$149.00,$111.00,2021-08-04 08:42:08.439+00
2069,$149.00,$111.00,2021-08-04 08:44:14.146+00
1041,$149.00,$111.00,2021-08-04 09:05:02.787+00
1269,$149.00,$111.00,2021-08-04 09:36:47.809+00
2079,$149.00,$111.00,2021-08-04 09:52:37.625+00
1861,$149.00,$111.00,2021-08-04 10:07:08.943+00
1627,$175.00,$137.00,2021-08-04 10:27:50.627+00
2377,$260.00,$222.00,2021-08-04 10:39:59.581+00
578,$175.00,$137.00,2021-08-04 10:45:17.654+00
2378,$159.00,$121.00,2021-08-04 10:53:01.841+00
485,$175.00,$137.00,2021-08-04 11:00:39.422+00
2205,$159.00,$121.00,2021-08-04 11:39:10.667+00
850,$175.00,$137.00,2021-08-04 11:46:15.236+00
2322,$260.00,$222.00,2021-08-04 12:16:16.149+00
2358,$325.00,$287.00,2021-08-04 12:17:06.751+00
775,$149.00,$111.00,2021-08-04 12:20:20.027+00
2379,$325.00,$287.00,2021-08-04 13:13:00.966+00
1015,$100.00,$62.00,2021-08-04 13:50:18.911+00
2380,$100.00,$62.00,2021-08-04 13:50:56.927+00
2286,$149.00,$111.00,2021-08-04 14:00:39.069+00
1040,$149.00,$111.00,2021-08-04 14:03:54.902+00
2149,$159.00,$121.00,2021-08-04 14:28:52.602+00
1965,$159.00,$121.00,2021-08-04 15:49:59.736+00
238,$149.00,$111.00,2021-08-04 17:39:01.385+00
2165,$149.00,$111.00,2021-08-04 18:58:30.904+00
592,$175.00,$137.00,2021-08-04 19:16:51.659+00
2050,$149.00,$111.00,2021-08-04 20:30:23.729+00
1099,$175.00,$137.00,2021-08-04 21:37:09.831+00
2381,$325.00,$287.00,2021-08-04 22:30:07.976+00
1566,$149.00,$111.00,2021-08-05 06:18:30.672+00
1286,$175.00,$137.00,2021-08-05 07:07:32.592+00
2382,$259.00,$221.00,2021-08-05 09:01:38.807+00
1184,$175.00,$137.00,2021-08-05 09:34:13.558+00
1990,$149.00,$111.00,2021-08-05 09:34:17.265+00
1206,$175.00,$137.00,2021-08-05 09:39:01.979+00
336,$175.00,$137.00,2021-08-05 10:26:59.925+00
2383,$259.00,$221.00,2021-08-05 10:59:34.311+00
740,$100.00,$62.00,2021-08-05 11:42:21.212+00
1383,$159.00,$121.00,2021-08-05 11:54:57.402+00
636,$175.00,$137.00,2021-08-05 12:06:43.331+00
910,$149.00,$111.00,2021-08-05 12:09:01.173+00
2384,$259.00,$221.00,2021-08-05 12:18:53.122+00
1858,$149.00,$111.00,2021-08-05 12:25:22.565+00
1362,$149.00,$111.00,2021-08-05 12:56:11.986+00
1087,$149.00,$111.00,2021-08-05 13:14:09.06+00
307,$149.00,$111.00,2021-08-05 14:12:46.106+00
2064,$159.00,$121.00,2021-08-05 14:21:12.738+00
883,$149.00,$111.00,2021-08-05 14:35:11.919+00
1255,$149.00,$111.00,2021-08-05 14:43:36.922+00
978,$149.00,$111.00,2021-08-05 14:46:40.324+00
407,$175.00,$137.00,2021-08-05 15:42:01.071+00
1580,$175.00,$137.00,2021-08-05 16:24:24.15+00
1837,$149.00,$111.00,2021-08-05 16:41:50.447+00
1439,$175.00,$137.00,2021-08-05 19:19:15.613+00
2385,$325.00,$287.00,2021-08-05 20:45:55.677+00
752,$149.00,$111.00,2021-08-05 21:20:57.967+00
1251,$149.00,$111.00,2021-08-06 00:09:37.51+00
2386,$325.00,$287.00,2021-08-06 02:54:07.07+00
748,$149.00,$111.00,2021-08-06 03:54:51.335+00
441,$149.00,$111.00,2021-08-06 07:30:30.797+00
2387,$260.00,$222.00,2021-08-06 07:50:54.169+00
278,$149.00,$111.00,2021-08-06 08:09:52.75+00
533,$149.00,$111.00,2021-08-06 08:48:01.789+00
2388,$299.00,$261.00,2021-08-06 09:00:09.258+00
1391,$149.00,$111.00,2021-08-06 09:14:35.721+00
2015,$149.00,$111.00,2021-08-06 09:21:15.69+00
22,$149.00,$111.00,2021-08-06 09:52:33.093+00
1250,$175.00,$137.00,2021-08-06 10:11:02.64+00
210,$175.00,$137.00,2021-08-06 10:14:30.677+00
2389,$325.00,$287.00,2021-08-06 10:18:12.321+00
1968,$175.00,$137.00,2021-08-06 10:25:36.967+00
1733,$149.00,$111.00,2021-08-06 11:05:01.964+00
1581,$175.00,$137.00,2021-08-06 11:55:20.429+00
2176,$175.00,$137.00,2021-08-06 12:38:56.04+00
1122,$175.00,$137.00,2021-08-06 12:52:03.918+00
938,$149.00,$111.00,2021-08-06 13:14:05.386+00
31,$175.00,$137.00,2021-08-06 13:16:21.349+00
1760,$175.00,$137.00,2021-08-06 14:05:23.256+00
1567,$159.00,$121.00,2021-08-06 14:55:45.666+00
1729,$175.00,$137.00,2021-08-06 15:16:22.068+00
1699,$175.00,$137.00,2021-08-06 15:27:27.472+00
2390,$260.00,$222.00,2021-08-06 15:54:01.136+00
1140,$175.00,$137.00,2021-08-06 16:36:07.847+00
915,$175.00,$137.00,2021-08-06 17:20:36.102+00
2024,$175.00,$137.00,2021-08-06 17:53:02.159+00
598,$175.00,$137.00,2021-08-06 19:08:15.435+00
2391,$260.00,$222.00,2021-08-07 02:15:02.519+00
1986,$175.00,$137.00,2021-08-07 06:40:24.833+00
1731,$159.00,$121.00,2021-08-07 09:42:40.418+00
2392,$149.00,$111.00,2021-08-07 09:59:57.748+00
2393,$259.00,$221.00,2021-08-07 10:13:39.53+00
